Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
17,17,2014-01-25,@,Bethune-Cookman,L,63,69,20,45,.444,5,16,.313,18,25,.720,10,32,10,6,2,12,14,,23,50,.460,12,22,.545,11,15,.733,5,23,15,5,1,9,20
18,18,2014-02-01,,North Carolina A&T,W,67,60,21,44,.477,6,15,.400,19,26,.731,9,29,13,3,2,13,20,,22,54,.407,4,21,.190,12,18,.667,7,24,13,6,3,11,19
19,19,2014-02-03,,North Carolina Central,L,62,66,21,43,.488,6,15,.400,14,22,.636,8,28,14,2,2,13,18,,22,47,.468,5,19,.263,17,25,.680,9,22,14,4,2,9,17
20,20,2014-02-08,,Coppin State,L,50,58,17,52,.327,3,9,.333,13,15,.867,11,35,6,4,2,10,20,,19,57,.333,7,19,.368,13,18,.722,14,33,7,4,3,8,16
21,21,2014-02-10,@,Hampton,L,65,71,16,48,.333,8,14,.571,25,34,.735,10,33,5,2,4,10,21,,28,64,.438,4,18,.222,11,27,.407,17,38,13,5,6,8,25
22,22,2014-02-15,,Howard,W,87,73,25,48,.521,6,17,.353,31,40,.775,8,28,15,7,1,15,24,,21,48,.438,5,18,.278,26,33,.788,8,24,7,6,1,18,28
23,23,2014-02-17,,Morgan State,L,72,88,27,63,.429,8,19,.421,10,20,.500,11,24,13,5,1,5,17,,34,57,.596,2,14,.143,18,21,.857,10,35,17,2,4,9,20
24,24,2014-02-19,,NJIT,L,76,77,26,61,.426,9,26,.346,15,22,.682,9,33,15,8,2,16,16,,29,58,.500,9,23,.391,10,21,.476,11,39,16,10,2,19,22
25,25,2014-02-22,@,Delaware State,L,71,84,24,57,.421,7,20,.350,16,19,.842,9,22,12,5,4,7,18,,30,52,.577,10,17,.588,14,18,.778,8,29,22,1,3,11,17
26,26,2014-02-24,,Hampton,L,89,104,28,64,.438,6,23,.261,27,34,.794,8,26,12,11,0,10,25,,33,66,.500,6,15,.400,32,43,.744,15,44,23,5,4,17,28
27,27,2014-03-01,@,Coppin State,W,68,67,26,67,.388,6,18,.333,10,15,.667,17,46,15,10,3,13,13,,24,59,.407,8,22,.364,11,16,.688,5,32,14,6,4,12,14
28,28,2014-03-03,@,Norfolk State,L,65,77,22,57,.386,10,25,.400,11,15,.733,8,28,13,5,2,12,17,,26,57,.456,7,18,.389,18,22,.818,11,37,17,5,3,9,12
29,29,2014-03-06,,Delaware State,W,84,70,28,53,.528,6,18,.333,22,25,.880,10,30,13,11,3,12,18,,27,51,.529,5,15,.333,11,18,.611,5,21,14,10,2,16,19
30,30,2014-03-10,N,Norfolk State,L,74,78,22,44,.500,10,23,.435,20,25,.800,7,17,12,10,0,13,22,,24,44,.545,5,15,.333,25,34,.735,11,26,12,10,2,15,17
