Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
12,12,2016-01-02,@,Green Bay,L,70,86,25,61,.410,4,18,.222,16,23,.696,12,40,12,5,3,18,20,,33,70,.471,7,18,.389,13,18,.722,11,32,17,9,6,11,17
13,13,2016-01-04,@,Milwaukee,L,67,76,27,72,.375,5,20,.250,8,8,1.000,13,35,13,4,4,7,24,,24,52,.462,5,14,.357,23,30,.767,7,37,11,3,14,11,11
14,14,2016-01-09,,Wright State,L,46,60,17,41,.415,4,13,.308,8,17,.471,4,29,7,5,2,13,15,,24,54,.444,4,13,.308,8,11,.727,7,31,12,8,2,7,21
15,15,2016-01-14,,Youngstown State,W,84,64,36,75,.480,8,24,.333,4,6,.667,9,44,22,5,5,7,16,,24,62,.387,5,14,.357,11,15,.733,5,31,13,1,4,9,11
16,16,2016-01-16,,Cleveland State,L,65,70,23,55,.418,10,26,.385,9,20,.450,9,32,18,7,3,12,21,,24,51,.471,9,16,.563,13,22,.591,8,33,16,6,3,12,18
17,17,2016-01-19,@,Oakland,W,90,73,29,55,.527,11,25,.440,21,26,.808,7,37,20,5,1,14,24,,22,58,.379,7,25,.280,22,31,.710,11,27,10,8,2,7,19
18,18,2016-01-22,,UIC,W (1 OT),82,69,25,54,.463,9,22,.409,23,31,.742,4,34,14,4,2,16,24,,23,60,.383,1,12,.083,22,29,.759,9,36,3,9,3,15,24
19,19,2016-01-24,,Valparaiso,L,46,71,15,50,.300,4,15,.267,12,16,.750,9,28,9,4,2,15,17,,23,57,.404,7,22,.318,18,23,.783,14,38,14,7,5,11,17
20,20,2016-01-29,@,Detroit,W,91,83,27,57,.474,11,26,.423,26,30,.867,7,36,19,7,0,11,29,,26,59,.441,7,26,.269,24,34,.706,9,34,11,4,6,11,22
21,21,2016-02-01,,Oakland,L,74,85,26,51,.510,8,14,.571,14,22,.636,7,26,18,3,1,16,21,,25,55,.455,8,18,.444,27,30,.900,10,31,13,8,0,9,18
22,22,2016-02-04,,Green Bay,L,78,85,30,66,.455,9,27,.333,9,15,.600,11,36,17,2,3,18,21,,26,54,.481,5,14,.357,28,36,.778,4,30,13,11,6,12,16
23,23,2016-02-06,,Milwaukee,W,75,71,28,61,.459,11,22,.500,8,11,.727,7,28,17,6,3,8,12,,29,61,.475,11,23,.478,2,3,.667,9,32,20,2,1,15,13
24,24,2016-02-11,@,Valparaiso,L,52,64,20,49,.408,8,19,.421,4,10,.400,5,27,10,5,3,14,7,,25,60,.417,11,24,.458,3,4,.750,10,35,16,8,6,14,14
25,25,2016-02-13,@,UIC,L,77,79,27,64,.422,9,26,.346,14,18,.778,5,30,16,2,5,11,21,,24,64,.375,7,20,.350,24,33,.727,13,45,13,7,9,9,19
26,26,2016-02-16,,Detroit,L,68,74,22,59,.373,10,26,.385,14,19,.737,7,30,13,3,3,12,25,,23,51,.451,3,15,.200,25,35,.714,11,40,12,6,2,15,21
27,27,2016-02-20,@,Wright State,L,64,67,17,42,.405,8,22,.364,22,31,.710,4,23,11,4,0,16,24,,23,50,.460,5,16,.313,16,24,.667,10,32,10,5,2,12,26
28,28,2016-02-25,@,Cleveland State,L,58,63,19,48,.396,6,17,.353,14,20,.700,9,33,14,2,4,15,18,,20,53,.377,7,20,.350,16,23,.696,12,32,8,8,4,9,17
29,29,2016-02-27,@,Youngstown State,L,75,94,29,77,.377,8,34,.235,9,13,.692,13,35,17,4,3,9,25,,30,57,.526,9,19,.474,25,33,.758,4,34,17,5,2,9,15
30,30,2016-03-05,N,Milwaukee,L,69,86,25,55,.455,10,21,.476,9,18,.500,9,27,10,5,3,12,22,,28,51,.549,11,23,.478,19,23,.826,5,27,21,9,2,9,12
